nombre;estacion;evento;tiempo;max;min;promedio;stdev;latitud;longitud;fecha;hora
escenario2/data/LP/2018-06-03-2146-10S.LC10__001_00_01;LC10;LP;90;-186;-228;-205.8675556;4.766400065;-23.371784;-67.734025;2018-06-03;214610
escenario2/data/LP/2018-06-04-2231-09S.LC10__001_00_01;LC10;LP;121;-171;-234;-204.6176446;6.603952816;-23.371784;-67.734025;2018-06-04;223109
escenario2/data/LP/2018-06-04-2312-40S.LC10__001_00_01;LC10;LP;50;-208;-223;-215.8172;2.021876396;-23.371784;-67.734025;2018-06-04;231240
escenario2/data/LP/2018-06-05-0524-50S.B2DA__001_00_01;B2DA;LP;130;-132;-666;-388.3948308;52.42484541;-23.366721;-67.732697;2018-06-05;052450
escenario2/data/LP/2018-06-05-0550-00S.LC10__001_00_01;LC10;LP;120;-131;-391;-265.4457917;21.81654712;-23.371784;-67.734025;2018-06-05;055000
escenario2/data/LP/2018-06-05-0616-50S.LC10__001_00_01;LC10;LP;160;-252;-280;-266.30225;2.679964074;-23.371784;-67.734025;2018-06-05;061650
escenario2/data/LP/2018-06-05-1103-40S.B2DA__001_00_01;B2DA;LP;120;-77;-732;-374.5227833;68.74041156;-23.366721;-67.732697;2018-06-05;110340
escenario2/data/LP/2018-06-05-1119-50S.LC08__001_00_01;LC08;LP;40;-231;-245;-238.263;1.780401921;-23.389544;-67.732438;2018-06-05;111950
escenario2/data/LP/2018-06-06-0957-45S.LC10__001_00_01;LC10;LP;25;-242;-266;-254.6892;3.317077533;-23.371784;-67.734025;2018-06-06;095745
escenario2/data/LP/2018-06-06-1110-56S.B2DA__001_00_01;B2DA;LP;24;181;-1008;-394.0128333;147.8301486;-23.366721;-67.732697;2018-06-06;111056
escenario2/data/LP/2018-06-06-1702-50S.LC10__001_00_01;LC10;LP;130;0;-168;-79.38334615;16.57387215;-23.371784;-67.734025;2018-06-06;170250
escenario2/data/LP/2018-06-08-0010-54S.LC10__001_00_01;LC10;LP;31;-217;-258;-236.3635484;5.552456038;-23.371784;-67.734025;2018-06-08;001054
escenario2/data/LP/2018-06-08-0717-25S.LC08__001_00_01;LC08;LP;25;-200;-253;-223.636;5.283890991;-23.389544;-67.732438;2018-06-08;071725
escenario2/data/LP/2018-06-09-2100-40S.LC10__001_00_01;LC10;LP;110;-145;-253;-194.9320909;12.93572668;-23.371784;-67.734025;2018-06-09;210040
escenario2/data/LP/2018-06-11-2035-20S.LC10__001_00_01;LC10;LP;160;17;-495;-225.3868125;46.93939312;-23.371784;-67.734025;2018-06-11;203520
escenario2/data/LP/2018-06-12-2001-45S.LC09__001_00_01;LC09;LP;25;-59;-92;-77.2308;3.703178548;-23.334163;-67.750619;2018-06-12;200145
escenario2/data/LP/2018-06-13-1014-40S.LC10__001_00_01;LC10;LP;15;-184;-350;-262.3783333;17.0091504;-23.371784;-67.734025;2018-06-13;101440
escenario2/data/LP/2018-06-13-1944-25S.LC10__001_00_01;LC10;LP;95;-46;-248;-167.5501053;16.61686255;-23.371784;-67.734025;2018-06-13;194425
escenario2/data/LP/2018-06-14-0526-00S.LC10__001_00_01;LC10;LP;180;-61;-436;-239.6065278;37.90244402;-23.371784;-67.734025;2018-06-14;052600
escenario2/data/LP/2018-06-14-1328-30S.LC07__001_00_01;LC07;LP;270;-226;-299;-260.0087593;6.41490287;-23.377927;-67.720104;2018-06-14;132830
escenario2/data/LP/2018-06-15-0335-17S.LC09__001_00_01;LC09;LP;143;-130;-167;-149.9440559;4.090798516;-23.334163;-67.750619;2018-06-15;033517
escenario2/data/LP/2018-06-15-1038-30S.LC01__001_00_01;LC01;LP;170;-36;-247;-142.3274118;19.97397811;-23.418386;-67.700677;2018-06-15;103830
escenario2/data/LP/2018-06-16-0114-35S.LC10__001_00_01;LC10;LP;125;-208;-239;-223.6406;3.705961635;-23.371784;-67.734025;2018-06-16;011435
escenario2/data/LP/2018-06-16-1848-10S.LC10__001_00_01;LC10;LP;40;-101;-305;-202.003875;24.20570408;-23.371784;-67.734025;2018-06-16;184810
escenario2/data/LP/2018-06-16-2049-52S.LC10__001_00_01;LC10;LP;158;-180;-236;-205.4560443;5.721718963;-23.371784;-67.734025;2018-06-16;204952
escenario2/data/LP/2018-06-18-1849-05S.LC01__001_00_01;LC01;LP;15;-66;-219;-150.8793333;15.5032289;-23.418386;-67.700677;2018-06-18;184905
escenario2/data/LP/2018-06-20-1112-25S.LC08__001_00_01;LC08;LP;135;-233;-248;-240.4126296;1.90686764;-23.389544;-67.732438;2018-06-20;111225
escenario2/data/LP/2018-06-20-1223-38S.LC10__001_00_01;LC10;LP;202;-31;-461;-256.5441337;32.80471445;-23.371784;-67.734025;2018-06-20;122338
escenario2/data/LP/2018-06-20-1700-10S.LC10__001_00_01;LC10;LP;50;-37;-64;-49.3009;2.664837554;-23.371784;-67.734025;2018-06-20;170010
escenario2/data/LP/2018-06-21-2108-05S.LC10__001_00_01;LC10;LP;95;-119;-163;-142.2130526;4.912741559;-23.371784;-67.734025;2018-06-21;210805
escenario2/data/LP/2018-06-22-1322-00S.LC10__001_00_01;LC10;LP;180;-165;-207;-185.1269444;3.966876269;-23.371784;-67.734025;2018-06-22;132200
escenario2/data/LP/2018-06-22-1805-40S.LC10__001_00_01;LC10;LP;30;-71;-94;-82.868;3.154717526;-23.371784;-67.734025;2018-06-22;180540
escenario2/data/LP/2018-06-22-1812-42S.LC10__001_00_01;LC10;LP;98;-64;-106;-84.07433673;3.85894595;-23.371784;-67.734025;2018-06-22;181242
escenario2/data/LP/2018-06-22-1824-30S.LC10__001_00_01;LC10;LP;30;9;-187;-86.136;16.85531085;-23.371784;-67.734025;2018-06-22;182430
escenario2/data/LP/2018-06-22-1949-23S.LC01__001_00_01;LC01;LP;27;-131;-182;-154.4374074;5.788187903;-23.418386;-67.700677;2018-06-22;194923
escenario2/data/LP/2018-06-23-0716-00S.LC10__001_00_01;LC10;LP;100;-213;-254;-237.1237;4.389794791;-23.371784;-67.734025;2018-06-23;071600
escenario2/data/LP/2018-06-24-0502-13S.LC10__001_00_01;LC10;LP;177;1023;-1427;-242.8851695;181.3191446;-23.371784;-67.734025;2018-06-24;050213
escenario2/data/LP/2018-06-25-1803-40S.LC10__001_00_01;LC10;LP;100;-118;-194;-156.83935;8.806187687;-23.371784;-67.734025;2018-06-25;180340
escenario2/data/LP/2018-06-25-1915-25S.LC10__001_00_01;LC10;LP;185;-120;-209;-161.4447838;8.682818065;-23.371784;-67.734025;2018-06-25;191525
escenario2/data/LP/2018-06-26-0907-18S.LC10__001_00_01;LC10;LP;142;-239;-287;-260.6311972;5.864548418;-23.371784;-67.734025;2018-06-26;090718
escenario2/data/LP/2018-06-27-0910-50S.LC10__001_00_01;LC10;LP;190;-138;-357;-248.3680263;18.46270647;-23.371784;-67.734025;2018-06-27;091050
escenario2/data/LP/2018-06-27-1445-40S.LC08__001_00_01;LC08;LP;100;-178;-200;-189.63185;2.527907351;-23.389544;-67.732438;2018-06-27;144540
escenario2/data/LP/2018-06-27-2124-00S.LC10__001_00_01;LC10;LP;40;-174;-212;-194.93575;4.385814854;-23.371784;-67.734025;2018-06-27;212400
escenario2/data/LP/2018-06-27-2153-41S.LC10__001_00_01;LC10;LP;119;-177;-239;-207.5751681;6.774642303;-23.371784;-67.734025;2018-06-27;215341
escenario2/data/LP/2018-06-27-2356-00S.LC10__001_00_01;LC10;LP;50;-224;-246;-235.3091;3.104473738;-23.371784;-67.734025;2018-06-27;235600
escenario2/data/LP/2018-06-28-0422-33S.LC10__001_00_01;LC10;LP;157;-215;-281;-251.3390446;5.358363102;-23.371784;-67.734025;2018-06-28;042233
escenario2/data/LP/2018-06-29-0337-44S.LC05__001_00_01;LC05;LP;136;-148;-188;-167.8640809;3.827322954;-23.357636;-67.76967;2018-06-29;033744
escenario2/data/LP/2018-06-29-0707-15S.LC10__001_00_01;LC10;LP;125;-192;-313;-250.1672;12.75280534;-23.371784;-67.734025;2018-06-29;070715
escenario2/data/LP/2018-06-29-0925-40S.LC05__001_00_01;LC05;LP;140;-176;-198;-187.5697857;2.167895941;-23.357636;-67.76967;2018-06-29;092540
escenario2/data/LP/2018-06-29-1716-55S.LC05__001_00_01;LC05;LP;45;-103;-127;-115.346;2.616370599;-23.357636;-67.76967;2018-06-29;171655
escenario2/data/LP/2018-06-30-0403-40S.LC05__001_00_01;LC05;LP;40;-160;-174;-167.042375;1.85427327;-23.357636;-67.76967;2018-06-30;040340
escenario2/data/LP/2018-07-01-2021-02S.LC05__001_00_01;LC05;LP;128;-69;-133;-105.9100391;6.900995795;-23.357636;-67.76967;2018-07-01;202102
escenario2/data/LP/2018-07-03-0049-03S.LC10__001_00_01;LC10;LP;107;-205;-251;-230.3484579;5.284992635;-23.371784;-67.734025;2018-07-03;004903
escenario2/data/LP/2018-07-03-2216-06S.LC10__001_00_01;LC10;LP;134;-99;-318;-210.0716418;26.18197828;-23.371784;-67.734025;2018-07-03;221606
escenario2/data/LP/2018-07-04-0302-41S.LC10__001_00_01;LC10;LP;179;-10;-466;-241.2893575;44.23422344;-23.371784;-67.734025;2018-07-04;030241
escenario2/data/LP/2018-07-04-1312-40S.LC10__001_00_01;LC10;LP;165;-159;-304;-223.0084545;15.69208702;-23.371784;-67.734025;2018-07-04;131240
escenario2/data/LP/2018-07-06-1403-47S.LC10__001_00_01;LC10;LP;23;-136;-207;-170.028913;7.582547962;-23.371784;-67.734025;2018-07-06;140347
escenario2/data/LP/2018-07-06-1419-30S.LC10__001_00_01;LC10;LP;35;-139;-178;-157.5654286;5.235783932;-23.371784;-67.734025;2018-07-06;141930
escenario2/data/LP/2018-07-06-2012-04S.LC05__001_00_01;LC05;LP;41;-56;-120;-90.30073171;14.09092597;-23.357636;-67.76967;2018-07-06;201204
escenario2/data/LP/2018-07-08-0312-26S.LC10__001_00_01;LC10;LP;114;-206;-240;-221.8855263;3.809828147;-23.371784;-67.734025;2018-07-08;031226
escenario2/data/LP/2018-07-09-0423-42S.LC10__001_00_01;LC10;LP;16;-178;-299;-239.5715625;11.2834449;-23.371784;-67.734025;2018-07-09;042342
escenario2/data/LP/2018-07-09-2115-46S.LC10__001_00_01;LC10;LP;21;-119;-168;-143.3395238;4.209055969;-23.371784;-67.734025;2018-07-09;211546
escenario2/data/LP/2018-07-10-0132-07S.LC10__001_00_01;LC10;LP;114;-247;-282;-265.5492544;3.550121615;-23.371784;-67.734025;2018-07-10;013207
escenario2/data/LP/2018-07-12-0304-46S.LC10__001_00_01;LC10;LP;139;-186;-247;-221.8497482;6.015864513;-23.371784;-67.734025;2018-07-12;030446
escenario2/data/LP/2018-07-12-1218-42S.LC06__001_00_01;LC06;LP;13;-178;-245;-209.9511538;4.938887937;-23.395901;-67.709903;2018-07-12;121842
escenario2/data/LP/2018-07-13-1202-00S.LC08__001_00_01;LC08;LP;115;-183;-268;-222.4855217;8.092914718;-23.389544;-67.732438;2018-07-13;120200
escenario2/data/LP/2018-07-16-1821-17S.LC10__001_00_01;LC10;LP;42;338;-519;-78.5525;90.43491138;-23.371784;-67.734025;2018-07-16;182117
escenario2/data/LP/2018-07-19-0048-23S.LC10__001_00_01;LC10;LP;137;-81;-326;-211.3611679;21.36883422;-23.371784;-67.734025;2018-07-19;004823
escenario2/data/LP/2018-07-19-1750-15S.LC05__001_00_01;LC05;LP;25;-133;-157;-145.229;3.27721818;-23.357636;-67.76967;2018-07-19;175015
escenario2/data/LP/2018-07-25-1714-35S.LC08__001_00_01;LC08;LP;22;338;-670;-194.3704545;86.93892862;-23.389544;-67.732438;2018-07-25;171435
escenario2/data/LP/2018-07-28-1748-20S.LC10__001_00_01;LC10;LP;180;-82;-296;-182.7046667;17.05529408;-23.371784;-67.734025;2018-07-28;174820
escenario2/data/LP/2018-07-28-2307-20S.LC05__001_00_01;LC05;LP;125;-112;-191;-150.3988;8.025165329;-23.357636;-67.76967;2018-07-28;230720
escenario2/data/LP/2018-07-29-1129-50S.LC10__001_00_01;LC10;LP;130;450;-1091;-267.0983077;152.4455218;-23.371784;-67.734025;2018-07-29;112950
escenario2/data/LP/2018-07-29-1353-37S.LC05__001_00_01;LC05;LP;103;-149;-170;-159.8283981;2.398142355;-23.357636;-67.76967;2018-07-29;135337
escenario2/data/LP/2018-07-29-1946-19S.LC10__001_00_01;LC10;LP;81;-147;-202;-175.105679;6.33505375;-23.371784;-67.734025;2018-07-29;194619
escenario2/data/LP/2018-07-30-1720-00S.LC06__001_00_01;LC06;LP;40;-150;-208;-183.05925;6.815698015;-23.395901;-67.709903;2018-07-30;172000
escenario2/data/LP/2018-07-31-1147-25S.LC05__001_00_01;LC05;LP;23;-148;-173;-160.3145652;2.661228228;-23.357636;-67.76967;2018-07-31;114725
escenario2/data/LP/2018-08-01-1956-31S.LC09__001_00_01;LC09;LP;179;-12;-291;-137.7267877;22.96501512;-23.334163;-67.750619;2018-08-01;195631
escenario2/data/LP/2018-08-03-0341-02S.LC05__001_00_01;LC05;LP;28;-150;-162;-155.5694643;1.556264896;-23.357636;-67.76967;2018-08-03;034102
escenario2/data/LP/2018-08-03-0449-45S.LC05__001_00_01;LC05;LP;38;-149;-161;-155.6573684;1.547314625;-23.357636;-67.76967;2018-08-03;044945
escenario2/data/LP/2018-08-03-0455-34S.LC09__001_00_01;LC09;LP;14;-130;-147;-139.8642857;2.322593115;-23.334163;-67.750619;2018-08-03;045534
escenario2/data/LP/2018-08-03-1343-04S.LC05__001_00_01;LC05;LP;46;-143;-173;-157.6761957;3.051449884;-23.357636;-67.76967;2018-08-03;134304
escenario2/data/LP/2018-08-03-1349-56S.LC06__001_00_01;LC06;LP;18;-173;-196;-184.9686111;3.085785199;-23.395901;-67.709903;2018-08-03;134956
escenario2/data/LP/2018-08-03-1422-03S.LC06__001_00_01;LC06;LP;137;-170;-197;-184.9090146;2.70349985;-23.395901;-67.709903;2018-08-03;142203
escenario2/data/LP/2018-08-03-1815-19S.LC05__001_00_01;LC05;LP;39;-139;-179;-157.4201282;3.67137646;-23.357636;-67.76967;2018-08-03;181519
escenario2/data/LP/2018-08-03-1947-41S.LC05__001_00_01;LC05;LP;109;-114;-213;-155.9947248;8.501161263;-23.357636;-67.76967;2018-08-03;194741
escenario2/data/LP/2018-08-03-2155-20S.LC05__001_00_01;LC05;LP;110;-142;-165;-153.1596364;2.26383983;-23.357636;-67.76967;2018-08-03;215520
escenario2/data/LP/2018-08-04-2101-13S.LC09__001_00_01;LC09;LP;137;-124;-150;-138.0466788;2.048208205;-23.334163;-67.750619;2018-08-04;210113
escenario2/data/LP/2018-08-05-1206-17S.LC05__001_00_01;LC05;LP;133;-104;-189;-150.8536466;10.16210202;-23.357636;-67.76967;2018-08-05;120617
escenario2/data/LP/2018-08-05-1710-05S.LC03__001_00_01;LC03;LP;35;-119;-136;-127.019;2.172768905;-23.37644;-67.709105;2018-08-05;171005
escenario2/data/LP/2018-08-05-1814-10S.LC05__001_00_01;LC05;LP;60;-134;-167;-151.3983333;2.144838119;-23.357636;-67.76967;2018-08-05;181410
escenario2/data/LP/2018-08-05-1843-53S.LC08__001_00_01;LC08;LP;67;-166;-224;-192.118806;5.641205419;-23.389544;-67.732438;2018-08-05;184353
escenario2/data/LP/2018-08-06-1147-00S.LC06__001_00_01;LC06;LP;190;-17;-437;-185.3144737;25.44023649;-23.395901;-67.709903;2018-08-06;114700
escenario2/data/LP/2018-08-06-1716-20S.LC05__001_00_01;LC05;LP;45;-141;-182;-154.9747778;2.035443565;-23.357636;-67.76967;2018-08-06;171620
escenario2/data/LP/2018-08-07-0052-32S.LC05__001_00_01;LC05;LP;23;-144;-156;-149.9178261;1.529346142;-23.357636;-67.76967;2018-08-07;005232
escenario2/data/LP/2018-08-07-0650-25S.LC09__001_00_01;LC09;LP;165;-96;-184;-137.5682727;7.30171873;-23.334163;-67.750619;2018-08-07;065025
escenario2/data/LP/2018-08-07-1333-15S.LC05__001_00_01;LC05;LP;27;-147;-163;-155.422037;1.929938475;-23.357636;-67.76967;2018-08-07;133315
escenario2/data/LP/2018-08-09-0742-40S.LC05__001_00_01;LC05;LP;25;-142;-160;-152.1358;1.763904294;-23.357636;-67.76967;2018-08-09;074240
escenario2/data/LP/2018-08-09-1729-52S.LC05__001_00_01;LC05;LP;34;-156;-167;-161.3879412;1.609649723;-23.357636;-67.76967;2018-08-09;172952
escenario2/data/LP/2018-08-09-2107-55S.LC05__001_00_01;LC05;LP;18;-145;-176;-156.7225;1.536751399;-23.357636;-67.76967;2018-08-09;210755
escenario2/data/LP/2018-08-10-1805-03S.LC05__001_00_01;LC05;LP;19;-153;-173;-162.8173684;2.442779569;-23.357636;-67.76967;2018-08-10;180503
escenario2/data/LP/2018-08-10-2233-52S.LC06__001_00_01;LC06;LP;53;-159;-203;-184.2489623;4.278952312;-23.395901;-67.709903;2018-08-10;223352
escenario2/data/LP/2018-08-11-1234-40S.LC06__001_00_01;LC06;LP;30;-177;-192;-184.0611667;1.845921262;-23.395901;-67.709903;2018-08-11;123440
escenario2/data/LP/2018-08-11-1311-53S.LC06__001_00_01;LC06;LP;22;-175;-194;-183.9602273;2.541565363;-23.395901;-67.709903;2018-08-11;131153
escenario2/data/LP/2018-08-11-1338-30S.LC05__001_00_01;LC05;LP;60;-127;-192;-157.6326667;4.065410954;-23.357636;-67.76967;2018-08-11;133830
escenario2/data/LP/2018-08-11-1809-05S.LC05__001_00_01;LC05;LP;45;-104;-206;-157.6673333;2.018470158;-23.357636;-67.76967;2018-08-11;180905
escenario2/data/LP/2018-08-11-1829-12S.LC06__001_00_01;LC06;LP;73;-172;-197;-184.0896575;3.094024713;-23.395901;-67.709903;2018-08-11;182912
escenario2/data/LP/2018-08-11-1938-30S.LC06__001_00_01;LC06;LP;70;-170;-201;-184.0632857;3.745911379;-23.395901;-67.709903;2018-08-11;193830
escenario2/data/LP/2018-08-11-1953-30S.LC05__001_00_01;LC05;LP;50;-112;-206;-154.6521;1.867796988;-23.357636;-67.76967;2018-08-11;195330
escenario2/data/LP/2018-08-11-2211-55S.LC06__001_00_01;LC06;LP;25;-174;-195;-183.9802;2.674436008;-23.395901;-67.709903;2018-08-11;221155
escenario2/data/LP/2018-08-12-0114-58S.LC06__001_00_01;LC06;LP;16;-174;-196;-183.9596875;2.695122892;-23.395901;-67.709903;2018-08-12;011458
escenario2/data/LP/2018-08-13-1751-40S.LC06__001_00_01;LC06;LP;50;-141;-237;-183.7037;9.217510852;-23.395901;-67.709903;2018-08-13;175140
escenario2/data/LP/2018-08-14-1014-39S.LC08__001_00_01;LC08;LP;123;-212;-286;-249.8150813;6.625234479;-23.389544;-67.732438;2018-08-14;101439
escenario2/data/LP/2018-08-14-1922-40S.LC04__001_00_01;LC04;LP;150;-20;-70;-45.7793;5.596194377;-23.32962;-67.793049;2018-08-14;192240
escenario2/data/LP/2018-08-15-0929-26S.LC05__001_00_01;LC05;LP;159;-143;-190;-166.8989937;3.986855635;-23.357636;-67.76967;2018-08-15;092926
escenario2/data/LP/2018-08-15-1330-33S.LC06__001_00_01;LC06;LP;167;-149;-224;-186.1366168;7.516093746;-23.395901;-67.709903;2018-08-15;133033
escenario2/data/LP/2018-08-15-2014-00S.LC06__001_00_01;LC06;LP;100;-172;-202;-186.68815;3.536820546;-23.395901;-67.709903;2018-08-15;201400
escenario2/data/LP/2018-08-16-1717-07S.LC08__001_00_01;LC08;LP;173;-79;-120;-99.0999711;4.440308014;-23.389544;-67.732438;2018-08-16;171707
escenario2/data/LP/2018-08-17-2021-40S.LC09__001_00_01;LC09;LP;90;15;-5;4.437666667;2.272126537;-23.334163;-67.750619;2018-08-17;202140
escenario2/data/LP/2018-08-18-1750-10S.LC08__001_00_01;LC08;LP;60;-67;-109;-87.412;4.986440547;-23.389544;-67.732438;2018-08-18;175010
escenario2/data/LP/2018-08-18-1904-38S.LC09__001_00_01;LC09;LP;172;58;0;28.90744186;4.88601854;-23.334163;-67.750619;2018-08-18;190438
escenario2/data/LP/2018-08-18-2013-00S.LC08__001_00_01;LC08;LP;165;-77;-147;-108.822303;4.483295544;-23.389544;-67.732438;2018-08-18;201300
escenario2/data/LP/2018-08-21-0928-57S.LC08__001_00_01;LC08;LP;123;-156;-281;-214.1232114;13.69580309;-23.389544;-67.732438;2018-08-21;092857
escenario2/data/LP/2018-08-21-2138-17S.LC09__001_00_01;LC09;LP;163;53;-156;-54.24785276;22.39680586;-23.334163;-67.750619;2018-08-21;213817
escenario2/data/LP/2018-08-23-1740-13S.LC05__001_00_01;LC05;LP;92;-109;-132;-120.7407609;2.513717035;-23.357636;-67.76967;2018-08-23;174013
escenario2/data/LP/2018-08-23-1748-45S.LC05__001_00_01;LC05;LP;35;-101;-139;-118.7464286;4.129249512;-23.357636;-67.76967;2018-08-23;174845
escenario2/data/LP/2018-08-25-1245-10S.LC05__001_00_01;LC05;LP;20;-174;-189;-182.796;1.857117121;-23.357636;-67.76967;2018-08-25;124510
escenario2/data/LP/2018-08-25-1407-20S.LC05__001_00_01;LC05;LP;60;-160;-186;-173.6931667;2.471946596;-23.357636;-67.76967;2018-08-25;140720
escenario2/data/LP/2018-08-25-2208-45S.LC05__001_00_01;LC05;LP;25;-70;-99;-85.0142;3.4263681;-23.357636;-67.76967;2018-08-25;220845
escenario2/data/LP/2018-08-25-2209-50S.LC05__001_00_01;LC05;LP;30;-68;-104;-85.29616667;4.041796462;-23.357636;-67.76967;2018-08-25;220950
escenario2/data/LP/2018-08-27-1233-42S.LC08__001_00_01;LC08;LP;16;-195;-221;-208.6159375;3.327019461;-23.389544;-67.732438;2018-08-27;123342
escenario2/data/LP/2018-08-27-1240-25S.LC08__001_00_01;LC08;LP;21;-190;-218;-203.6240476;2.623219178;-23.389544;-67.732438;2018-08-27;124025
escenario2/data/LP/2018-08-29-0426-51S.LC05__001_00_01;LC05;LP;49;-152;-173;-163.6193878;1.909757873;-23.357636;-67.76967;2018-08-29;042651
escenario2/data/LP/2018-08-29-1225-40S.LC05__001_00_01;LC05;LP;160;7;-367;-175.464375;40.87611443;-23.357636;-67.76967;2018-08-29;122540
escenario2/data/LP/2018-09-02-1330-30S.LC05__001_00_01;LC05;LP;50;-140;-213;-178.532;15.85841026;-23.357636;-67.76967;2018-09-02;133030
escenario2/data/LP/2018-09-02-1813-26S.LC05__001_00_01;LC05;LP;234;68;-201;-70.67461538;21.17552664;-23.357636;-67.76967;2018-09-02;181326
escenario2/data/LP/2018-09-02-2105-50S.LC08__001_00_01;LC08;LP;35;-37;-186;-107.0627143;18.19320701;-23.389544;-67.732438;2018-09-02;210550
escenario2/data/LP/2018-09-03-1041-43S.LC05__001_00_01;LC05;LP;17;-172;-185;-177.8797059;1.753802567;-23.357636;-67.76967;2018-09-03;104143
escenario2/data/LP/2018-09-03-2046-20S.LC05__001_00_01;LC05;LP;45;-27;-70;-47.80388889;7.81122315;-23.357636;-67.76967;2018-09-03;204620
escenario2/data/LP/2018-09-04-0021-32S.LC08__001_00_01;LC08;LP;43;-142;-208;-173.1482558;6.929478435;-23.389544;-67.732438;2018-09-04;002132
escenario2/data/LP/2018-09-04-0023-46S.LC08__001_00_01;LC08;LP;98;-162;-185;-174.0875;2.62836701;-23.389544;-67.732438;2018-09-04;002346
escenario2/data/LP/2018-09-04-1450-03S.LC08__001_00_01;LC08;LP;22;-101;-131;-117.1854545;3.972481166;-23.389544;-67.732438;2018-09-04;145003
escenario2/data/LP/2018-09-04-1948-47S.LC05__001_00_01;LC05;LP;173;-25;-59;-42.66141619;3.706986415;-23.357636;-67.76967;2018-09-04;194847
escenario2/data/LP/2018-09-04-2028-00S.LC05__001_00_01;LC05;LP;138;-11;-76;-42.29692029;4.28566763;-23.357636;-67.76967;2018-09-04;202800
escenario2/data/LP/2018-09-04-2323-23S.LC05__001_00_01;LC05;LP;161;-62;-82;-71.96074534;2.027699352;-23.357636;-67.76967;2018-09-04;232323
escenario2/data/LP/2018-09-05-0056-05S.LC05__001_00_01;LC05;LP;145;-82;-128;-101.994931;4.133364059;-23.357636;-67.76967;2018-09-05;005605
escenario2/data/LP/2018-09-05-0139-22S.LC08__001_00_01;LC08;LP;143;-175;-201;-188.4170979;2.614011728;-23.389544;-67.732438;2018-09-05;013922
escenario2/data/LP/2018-09-05-0911-53S.LC08__001_00_01;LC08;LP;42;-128;-306;-223.8697619;21.98262712;-23.389544;-67.732438;2018-09-05;091153
escenario2/data/LP/2018-09-05-0926-10S.LC08__001_00_01;LC08;LP;35;-204;-247;-224.2541429;4.264083889;-23.389544;-67.732438;2018-09-05;092610
escenario2/data/LP/2018-09-05-1053-17S.LC08__001_00_01;LC08;LP;143;-203;-256;-226.4073077;4.542527379;-23.389544;-67.732438;2018-09-05;105317
escenario2/data/LP/2018-09-05-1827-40S.LC08__001_00_01;LC08;LP;140;5;-76;-35.19835714;8.010212955;-23.389544;-67.732438;2018-09-05;182740
escenario2/data/LP/2018-09-07-2027-40S.LC09__001_00_01;LC09;LP;50;108;45;80.0472;6.005311995;-23.334163;-67.750619;2018-09-07;202740
escenario2/data/LP/2018-09-07-2314-26S.LC08__001_00_01;LC08;LP;214;-71;-204;-140.6350701;16.14128997;-23.389544;-67.732438;2018-09-07;231426
escenario2/data/LP/2018-09-08-2135-00S.LC08__001_00_01;LC08;LP;45;-15;-133;-84.33244444;10.48460949;-23.389544;-67.732438;2018-09-08;213500
escenario2/data/LP/2018-09-08-2244-50S.LC05__001_00_01;LC05;LP;170;49;-112;-33.66405882;16.78210433;-23.357636;-67.76967;2018-09-08;224450
escenario2/data/LP/2018-09-09-2016-42S.LC05__001_00_01;LC05;LP;158;20;-59;-19.79857595;8.22780662;-23.357636;-67.76967;2018-09-09;201642
escenario2/data/LP/2018-09-10-0117-36S.LC05__001_00_01;LC05;LP;44;-61;-112;-88.51318182;4.899170511;-23.357636;-67.76967;2018-09-10;011736
escenario2/data/LP/2018-09-10-2144-00S.LC08__001_00_01;LC08;LP;35;-63;-127;-95.89171429;7.611869673;-23.389544;-67.732438;2018-09-10;214400
escenario2/data/LP/2018-09-11-1324-17S.LC01__001_00_01;LC01;LP;43;-134;-167;-147.085814;3.445905378;-23.418386;-67.700677;2018-09-11;132417
escenario2/data/LP/2018-09-11-1428-14S.LC01__001_00_01;LC01;LP;36;-109;-142;-122.5544444;3.764908472;-23.418386;-67.700677;2018-09-11;142814
escenario2/data/LP/2018-09-11-2028-00S.LC05__001_00_01;LC05;LP;100;-7;-43;-24.4604;6.41787596;-23.357636;-67.76967;2018-09-11;202800
escenario2/data/LP/2018-09-12-1723-13S.LC05__001_00_01;LC05;LP;167;10;-115;-53.44838323;11.15887849;-23.357636;-67.76967;2018-09-12;172313
escenario2/data/LP/2018-09-12-1945-40S.LC01__001_00_01;LC01;LP;40;-33;-61;-47.3485;3.389549786;-23.418386;-67.700677;2018-09-12;194540
escenario2/data/LP/2018-09-13-1452-60S.LC05__001_00_01;LC05;LP;180;-79;-157;-113.6561111;7.942856077;-23.357636;-67.76967;2018-09-13;145260
escenario2/data/LP/2018-09-13-2118-46S.LC05__001_00_01;LC05;LP;139;154;-220;-55.90035971;31.05455747;-23.357636;-67.76967;2018-09-13;211846
escenario2/data/LP/2018-09-13-2150-40S.LC05__001_00_01;LC05;LP;40;-15;-99;-59.994;11.43274744;-23.357636;-67.76967;2018-09-13;215040
escenario2/data/LP/2018-09-13-2305-30S.LC05__001_00_01;LC05;LP;50;-64;-90;-75.7705;2.760983475;-23.357636;-67.76967;2018-09-13;230530
escenario2/data/LP/2018-09-14-1051-43S.LC01__001_00_01;LC01;LP;192;-51;-272;-161.4372917;23.23878145;-23.418386;-67.700677;2018-09-14;105143
escenario2/data/LP/2018-09-16-1455-59S.LC05__001_00_01;LC05;LP;31;-110;-146;-126.9498387;6.680416732;-23.357636;-67.76967;2018-09-16;145559
